115 A 2 25 1.980 12 32.59 In PIT D180 TSP11 + 0.363m 0.020

116 A 2 26 1.420 7 21.00 In PIT D180 TSP6 + 0.371m 0.020

117 A 2 27 1.870 11 31.26 In PIT D180 TSP5 + 0.294m 0.020

118 A 2 28 2.800 11 31.70 In PIT D180 TSP11 + 0.209m 0.030

119 A 2 29 1.260 7 20.90 In PIT D180 TSP11 + 0.145m 0.020

120 A 2 30 0.590 9 24.76 In PIT D180 TSP11 + 0.282m 0.010

121 A 2 31 1.410 9 24.12 In PIT D180 TSP11 + 0.405m 0.030

122 A 2 32 0.910 13 34.39 In PIT D180 TSP11 + 0.362m 0.020

123 A 2 33 0.830 8 23.46 In PIT D180 TSP11 + 0.275m 0.010

124 A 2 34 1.740 11 30.17 In PIT D180 TSP11 + 0.298m 0.010

125 A 2 35 1.420 3 11.47 In PIT D180 TSP9 + 0.322m 0.020

126 A 2 36 0.900 3 11.24 In PIT D180 TSP5 + 0.199m 0.020

127 A 2 37 0.940 7 20.33 In PIT D180 TSP4 + 0.450m 0.040

128 A 2 38 0.930 9 24.67 In PIT D180 TSP11 + 0.304m 0.010

129 A 2 39 0.700 4 13.43 In PIT D180 TSP1 + 0.639m 0.020

130 A 2 41 3.330 14 36.82 In PIT D180 TSP11 + 0.323m 0.020

131 A 2 42 0.840 4 12.45 In PIT D180 TSP5 + 0.290m 0.020

132 A 2 43 2.000 8 23.27 In PIT D180 TSP11 + 0.223m 0.010

133 A 2 44 1.460 10 27.22 In PIT D180 TSP11 + 0.190m 0.020

134 A 2 46 1.010 9 25.46 In PIT D180 TSP2 + 0.295m 0.020

135 A 2 47 0.950 8 23.66 In PIT D180 TSP11 + 0.319m 0.010

136 A 2 48 1.150 5 15.36 In PIT D180 TSP3 + 0.272m 0.030

137 A 2 50 0.750 14 36.78 In PIT D180 TSP11 + 0.217m 0.020

138 A 2 51 0.910 7 19.26 In PIT D180 TSP2 + 0.055m 0.020

139 A 2 52 1.090 14 37.34 In PIT D180 TSP11 + 0.292m 0.020

140 A 3 1 1.010 3 11.88 In PIT D180 TSP11 + 0.314m 0.010

141 A 3 2 1.330 4 12.84 In PIT D180 TSP11 + 0.307m 0.010

142 A 3 4 1.550 9 25.45 In PIT D180 TSP11 + 0.279m 0.010

143 A 3 5 1.340 10 27.68 In PIT D180 TSP11 + 0.268m 0.010

144 A 3 6 1.130 7 21.27 In PIT D180 TSP5 + 0.658m 0.030

145 A 3 7 1.060 7 21.81 In PIT D180 TSP11 + 0.352m 0.010

146 A 3 8 2.160 8 23.85 In PIT D180 TSP9 + 0.065m 0.010

147 A 3 9 0.930 6 19.88 In PIT D180 TSP11 + 0.347m 0.010

148 A 3 10 3.830 6 19.27 In PIT D180 TSP11 + 0.373m 0.030

149 A 3 11 2.140 11 29.71 In PIT D180 TSP10 + 0.354m 0.010

150 A 3 13 1.210 7 20.44 In PIT D180 TSP7 + 0.180m 0.030

151 A 3 15 2.140 4 13.39 In PIT D180 TSP11 + 0.080m 0.020

152 A 3 16 1.000 4 13.62 In PIT D180 TSP9 + 0.225m 0.030

153 A 3 17 0.990 8 24.70 In PIT D180 TSP11 + 0.330m 0.010

154 A 3 19 0.580 5 17.34 In PIT D180 TSP11 + 0.260m 0.020

155 A 3 20 1.960 11 30.39 In PIT D180 TSP11 + 0.313m 0.020

156 A 3 21 0.950 2 10.15 In PIT D180 TSP7 + 0.182m 0.010

157 A 3 23 1.130 4 14.03 In PIT D180 TSP11 + 0.341m 0.020

158 A 3 24 1.190 9 25.49 In PIT D180 TSP3 + 0.298m 0.030

159 A 3 25 0.880 11 31.72 In PIT D180 TSP11 + 0.307m 0.020

160 A 3 27 1.200 3 11.25 In PIT D180 TSP3 + 0.467m 0.030

161 A 3 28 0.920 9 25.43 In PIT D180 TSP11 + 0.337m 0.010

162 A 3 29 1.100 5 17.15 In PIT D180 TSP11 + 0.080m 0.010

163 A 3 30 2.430 3 11.98 In PIT D180 TSP1 + 0.523m 0.020

164 A 3 31 0.890 8 21.83 In PIT D180 TSP11 + 0.233m 0.010

165 A 3 32 1.210 4 13.98 In PIT D180 TSP11 + 0.426m 0.020

166 A 3 33 1.040 7 21.24 In PIT D180 TSP3 + 0.080m 0.020

167 A 3 36 1.140 7 19.23 In PIT D180 TSP11 + 0.227m 0.020

168 A 3 37 0.860 7 19.59 In PIT D180 TSP10 + 0.559m 0.020

169 A 3 38 0.970 9 25.93 In PIT D180 TSP10 + 0.241m 0.010

170 A 3 39 0.990 11 29.08 In PIT D180 TSP2 + 0.368m 0.050

171 A 3 40 1.530 12 31.49 In PIT D180 TSP11 + 0.227m 0.010

172 A 3 41 1.440 9 26.19 In PIT D180 TSP11 + 0.064m 0.010

173 A 3 42 1.100 7 21.24 In PIT D180 TSP11 + 0.113m 0.010

174 A 3 43 0.980 6 18.85 In PIT D180 TSP11 + 0.273m 0.010

175 A 3 44 0.920 7 20.14 In PIT D180 TSP2 + 0.381m 0.020

176 A 3 45 2.140 8 22.59 In PIT D180 TSP10 + 0.531m 0.020

177 A 3 47 0.670 9 25.47 In PIT D180 TSP6 + 0.071m 0.010

178 A 3 48 0.680 6 18.02 In PIT D180 TSP10 + 0.399m 0.020

179 A 3 49 1.380 9 24.85 In PIT D180 TSP11 + 0.250m 0.010

180 A 3 50 1.150 11 30.32 In PIT D180 TSP11 + 0.195m 0.020

181 A 3 52 1.420 9 25.99 In PIT D180 TSP1 + 0.639m 0.030

182 A 3 53 1.070 14 38.16 In PIT D180 TSP11 + 0.223m 0.020

183 A 4 1 0.990 10 27.77 In PIT D180 TSP11 + 0.320m 0.020

184 A 4 2 3.270 14 36.91 In PIT D180 TSP11 + 0.024m 0.020

185 A 4 3 1.130 12 32.80 In PIT D180 TSP11 + 0.298m 0.010

186 A 4 4 1.000 10 27.40 In PIT D180 TSP11 + 0.276m 0.010

187 A 4 5 0.910 8 24.38 In PIT D180 TSP11 + 0.264m 0.010

188 A 4 6 0.690 3 11.53 In PIT D180 TSP10 + 0.242m 0.020

189 A 4 7 1.030 9 25.09 In PIT D180 TSP11 + 0.138m 0.030

190 A 4 8 2.030 8 23.53 In PIT D180 TEO + 0.536m 0.030

191 A 4 9 0.880 8 23.08 In PIT D180 TSP11 + 0.384m 0.020

192 A 4 11 0.950 6 18.58 In PIT D180 TSP10 + 0.108m 0.030

193 A 4 12 1.470 5 16.24 In PIT D180 TSP10 + 0.546m 0.010

194 A 4 15 2.070 3 12.66 In PIT D180 TSP8 + 0.045m 0.030

195 A 4 17 1.050 7 20.44 In PIT D180 TSP11 + 0.245m 0.010

196 A 4 18 0.950 5 16.58 In PIT D180 TSP5 + 0.523m 0.050

197 A 4 19 1.460 6 19.84 In PIT D180 TSP11 + 0.253m 0.010

198 A 4 20 0.970 6 19.34 In PIT D180 TSP11 + 0.120m 0.010

199 A 4 21 0.890 5 16.08 In PIT D180 TSP8 + 0.380m 0.020

200 A 4 23 0.770 10 28.87 In PIT D180 TSP11 + 0.336m 0.020

201 A 4 24 2.330 11 30.32 In PIT D180 TSP6 + 0.173m 0.010

202 A 4 25 2.190 9 26.46 In PIT D180 TSP3 + 0.245m 0.020

203 A 4 27 1.970 5 17.04 In PIT D180 TSP5 + 0.389m 0.080

204 A 4 28 1.080 6 19.13 In PIT D180 TSP10 + 0.240m 0.010

205 A 4 29 1.690 8 23.48 In PIT D180 TSP9 + 0.025m 0.030

206 A 4 30 1.720 7 20.12 In PIT D180 TSP9 + 0.498m 0.050

207 A 4 31 0.960 7 20.20 In PIT D180 TSP9 + 0.435m 0.020

208 A 4 32 0.850 7 20.74 In PIT D180 TSP6 + 0.175m 0.030

209 A 4 33 0.920 8 23.83 In PIT D180 TSP10 + 0.315m 0.010

210 A 4 34 1.340 10 26.50 In PIT D180 TSP11 + 0.390m 0.030

211 A 4 35 0.740 7 20.66 In PIT D180 TSP11 + 0.260m 0.020

212 A 4 36 0.730 12 32.72 In PIT D180 TSP11 + 0.238m 0.020

213 A 4 37 2.540 7 20.70 In PIT D180 TSP4 + 0.290m 0.060

214 A 4 38 0.740 9 25.54 In PIT D180 TSP11 + 0.202m 0.010

215 A 4 40 0.870 3 11.38 In PIT D180 TSP3 + 0.486m 0.040

216 A 4 41 1.510 12 32.98 In PIT D180 TSP11 + 0.278m 0.010

217 A 4 42 1.800 11 30.96 In PIT D180 TSP11 + 0.385m 0.020

218 A 4 44 1.340 9 24.50 In PIT D180 TSP11 + 0.452m 0.020

219 A 4 45 2.080 10 26.48 In PIT D180 TSP11 + 0.195m 0.030

220 A 4 46 1.390 7 21.02 In PIT D180 TSP10 + 0.707m 0.010

221 A 4 47 1.650 9 26.04 In PIT D180 TSP11 + 0.267m 0.020

222 A 4 48 1.250 5 14.69 In PIT D180 TSP11 + 0.329m 0.010

223 A 4 49 0.990 4 13.83 In PIT D180 TSP1 + 0.100m 0.040

224 A 4 50 1.520 13 33.74 In PIT D180 TSP11 + 0.335m 0.010

225 A 4 51 1.010 8 23.70 In PIT D180 TSP11 + 0.263m 0.010

226 A 4 53 1.440 9 24.74 In PIT D180 TSP2 + 0.292m 0.030

227 A 4 54 1.740 11 29.13 In PIT D180 TSP11 + 0.221m 0.010

228 A 5 1 1.110 8 24.47 In PIT D180 TSP11 + 0.295m 0.020

229 A 5 2 1.030 3 11.88 In PIT D180 TSP11 + 0.098m 0.010

230 A 5 3 1.280 6 18.94 In PIT D180 TSP8 + 0.126m 0.030

231 A 5 4 1.010 9 25.16 In PIT D180 TSP10 + 0.327m 0.020

232 A 5 5 1.330 9 26.65 In PIT D180 TSP11 + 0.293m 0.010

233 A 5 7 1.600 9 25.02 In PIT D180 TSP9 + 0.209m 0.040

234 A 5 8 1.410 3 12.68 In PIT D180 TSP10 + 0.318m 0.020

235 A 5 9 1.400 6 19.74 In PIT D180 TSP4 + 0.231m 0.010

236 A 5 10 1.250 7 20.33 In PIT D180 TSP4 + 0.272m 0.020

237 A 5 11 1.720 13 35.69 In PIT D180 TSP11 + 0.292m 0.020

238 A 5 14 1.830 5 17.22 In PIT D180 TSP10 + 0.092m 0.030

239 A 5 15 3.000 7 21.99 In PIT D180 TSP11 + 0.391m 0.020

240 A 5 16 0.970 12 31.92 In PIT D180 TSP8 + 0.486m 0.010

241 A 5 17 1.060 8 22.41 In PIT D180 TSP8 + 0.240m 0.020

242 A 5 19 1.220 9 24.89 In PIT D180 TSP11 + 0.323m 0.020

243 A 5 20 1.440 3 10.40 In PIT D180 TSP11 + 0.072m 0.010

244 A 5 21 1.360 5 15.16 In PIT D180 TSP5 + 0.240m 0.020

245 A 5 22 0.900 5 16.33 In PIT D180 TSP11 + 0.303m 0.020

246 A 5 25 0.850 7 20.45 In PIT D180 TSP9 + 0.642m 0.030

247 A 5 26 1.600 10 27.46 In PIT D180 TSP11 + 0.235m 0.010

248 A 5 27 1.530 5 17.35 In PIT D180 TSP11 + 0.255m 0.010

249 A 5 28 1.800 5 16.92 In PIT D180 TSP3 + 0.425m 0.030

250 A 5 29 1.260 9 25.15 In PIT D180 TSP10 + 0.372m 0.010

251 A 5 30 1.270 9 25.12 In PIT D180 TSP11 + 0.238m 0.020

252 A 5 31 0.700 6 17.65 In PIT D180 TSP2 + 0.118m 0.010

253 A 5 32 1.580 10 28.58 In PIT D180 TSP11 + 0.370m 0.030

254 A 5 33 1.800 9 26.22 In PIT D180 TSP6 + 0.156m 0.050

255 A 5 38 1.200 22 55.81 In PIT D180 TSP11 + 0.206m 0.010

256 A 5 39 0.680 9 24.72 In PIT D180 TSP11 + 0.134m 0.010

257 A 5 43 0.740 10 28.58 In PIT D180 TSP11 + 0.250m 0.010

258 A 5 44 2.140 12 32.46 In PIT D180 TSP11 + 0.075m 0.030

259 A 5 45 1.860 19 48.88 In PIT D180 TSP11 + 0.351m 0.010

260 A 5 49 1.560 6 18.66 In PIT D180 TSP2 + 0.343m 0.020

261 A 5 51 1.190 10 27.71 In PIT D180 TSP11 + 0.392m 0.020

262 A 5 52 0.780 12 31.58 In PIT D180 TSP9 + 0.360m 0.020

263 A 5 53 1.420 15 38.89 In PIT D180 TSP11 + 0.296m 0.010

264 A 6 1 0.940 7 21.50 In PIT D180 TSP11 + 0.288m 0.010

265 A 6 2 1.170 6 18.72 In PIT D180 TSP8 + 0.335m 0.020

266 A 6 3 1.240 7 21.51 In PIT D180 TSP8 + 0.428m 0.030

267 A 6 4 1.870 10 28.87 In PIT D180 TSP11 + 0.379m 0.050

268 A 6 5 2.410 11 30.51 In PIT D180 TSP11 + 0.372m 0.010

269 A 6 6 2.110 5 16.23 In PIT D180 TSP11 + 0.122m 0.020

270 A 6 7 1.400 8 22.44 In PIT D180 TSP11 + 0.269m 0.010

271 A 6 8 2.070 11 30.97 In PIT D180 TSP6 + 0.212m 0.010

272 A 6 10 1.550 9 25.47 In PIT D180 TSP3 + 0.133m 0.020

273 A 6 11 1.160 9 25.71 In PIT D180 TSP11 + 0.255m 0.010

274 A 6 13 1.060 4 13.37 In PIT D180 TSP10 + 0.228m 0.020

275 A 6 14 1.370 9 26.12 In PIT D180 TSP11 + 0.238m 0.020

276 A 6 15 1.100 4 14.31 In PIT D180 TSP11 + 0.097m 0.020

277 A 6 16 1.320 14 37.16 In PIT D180 TSP11 + 0.282m 0.010

278 A 6 17 0.880 8 23.94 In PIT D180 TSP5 + 0.638m 0.020

279 A 6 18 1.180 4 14.78 In PIT D180 TSP8 + 0.483m 0.020

280 A 6 20 0.860 3 12.08 In PIT D180 TSP7 + 0.242m 0.010

281 A 6 21 1.780 10 27.58 In PIT D180 TSP11 + 0.277m 0.010

282 A 6 23 2.420 5 16.21 In PIT D180 TSP1 + 0.511m 0.030

283 A 6 24 1.060 7 20.10 In PIT D180 TSP8 + 0.987m 0.040

284 A 6 27 0.910 8 23.74 In PIT D180 TSP11 + 0.316m 0.010

285 A 6 28 0.770 7 20.19 In PIT D180 TSP11 + 0.255m 0.010

286 A 6 29 1.260 7 21.77 In PIT D180 TSP7 + 0.240m 0.030

287 A 6 30 0.680 8 22.41 In PIT D180 TSP11 + 0.317m 0.010

288 A 6 33 1.420 3 11.48 In PIT D180 TSP8 + 0.414m 0.020

289 A 6 35 0.990 7 20.57 In PIT D180 TSP7 + 0.122m 0.030

290 A 6 36 0.830 8 21.82 In PIT D180 TSP10 + 0.174m 0.030

291 A 6 37 1.890 5 14.40 In PIT D180 TSP11 + 0.233m 0.010

292 A 6 38 3.530 12 31.87 In PIT D180 TSP11 + 0.280m 0.050

293 A 6 39 1.710 7 19.40 In PIT D180 TSP9 + 0.167m 0.040

294 A 6 40 1.110 8 22.58 In PIT D180 TSP7 + 0.095m 0.060

295 A 6 41 1.110 5 14.82 In PIT D180 TSP2 + 0.229m 0.020

296 A 6 43 1.060 10 27.96 In PIT D180 TSP11 + 0.256m 0.010

297 A 6 44 0.580 6 16.78 In PIT D180 TSP11 + 0.488m 0.010

298 A 6 45 1.190 7 20.93 In PIT D180 TSP5 + 0.472m 0.020

299 A 6 46 1.520 7 21.19 In PIT D180 TSP11 + 0.116m 0.020

300 A 6 50 1.380 6 17.72 In PIT D180 TSP11 + 0.411m 0.020

301 A 6 51 1.340 4 12.68 In PIT D180 TSP11 + 0.088m 0.020

302 A 6 53 1.400 6 18.02 In PIT D180 TSP9 + 0.105m 0.040

303 A 6 54 1.330 8 22.70 In PIT D180 TSP11 + 0.357m 0.010

304 A 7 1 0.820 7 20.66 In PIT D180 TSP5 + 0.314m 0.020

305 A 7 2 1.030 4 13.17 In PIT D180 TSP10 + 0.461m 0.020

306 A 7 3 0.880 7 20.55 In PIT D180 TSP7 + 0.127m 0.020

307 A 7 4 2.100 8 22.36 In PIT D180 TSP11 + 0.380m 0.030

308 A 7 5 1.330 7 21.87 In PIT D180 TSP6 + 0.118m 0.030

309 A 7 7 1.080 8 24.27 In PIT D180 TSP10 + 0.488m 0.020

310 A 7 8 2.090 4 13.96 In PIT D180 TSP11 + 0.311m 0.010

311 A 7 9 1.450 6 17.95 In PIT D180 TSP5 + 0.148m 0.030

312 A 7 10 1.660 9 25.64 In PIT D180 TSP11 + 0.203m 0.020

313 A 7 11 1.130 8 22.40 In PIT D180 TSP11 + 0.327m 0.010

314 A 7 13 3.060 3 12.01 In PIT D180 TSP10 + 0.324m 0.020

315 A 7 16 1.270 7 20.22 In PIT D180 TSP11 + 0.230m 0.010

316 A 7 17 1.230 8 23.54 In PIT D180 TSP11 + 0.289m 0.020

317 A 7 18 0.990 8 23.01 In PIT D180 TSP6 + 0.329m 0.010

318 A 7 21 0.920 7 21.70 In PIT D180 TSP11 + 0.699m 0.010

319 A 7 22 2.400 17 45.34 In PIT D180 TSP11 + 0.366m 0.020

320 A 7 25 1.980 6 17.66 In PIT D180 TSP3 + 0.422m 0.050

321 A 7 26 1.470 7 22.48 In PIT D180 TSP11 + 0.815m 0.020

322 A 7 27 1.220 3 12.61 In PIT D180 TSP4 + 0.374m 0.070

323 A 7 28 0.880 8 24.63 In PIT D180 TSP11 + 0.800m 0.030

324 A 7 29 4.710 8 25.27 In PIT D180 TSP11 + 1.225m 0.050

325 A 7 30 0.880 9 24.87 In PIT D180 TSP11 + 0.245m 0.010

326 A 7 31 0.850 7 21.05 In PIT D180 TSP11 + 0.317m 0.020

327 A 7 32 0.790 10 27.31 In PIT D180 TSP11 + 0.320m 0.020

328 A 7 33 2.970 5 15.63 In PIT D180 TSP10 + 0.546m 0.020

329 A 7 34 0.570 8 21.75 In PIT D180 TSP9 + 0.086m 0.030

330 A 7 35 2.480 9 24.39 In PIT D180 TSP11 + 0.212m 0.030

331 A 7 36 0.670 6 17.32 In PIT D180 TSP11 + 0.365m 0.020

332 A 7 37 0.900 5 15.64 In PIT D180 TSP1 + 0.186m 0.060

333 A 7 38 1.940 6 17.59 In PIT D180 TSP9 + 0.043m 0.010

334 A 7 39 0.990 5 16.08 In PIT D180 TSP11 + 0.230m 0.030

335 A 7 40 2.110 14 37.40 In PIT D180 TSP11 + 0.725m 0.040

336 A 7 42 1.220 7 20.38 In PIT D180 TSP8 + 0.049m 0.010

337 A 7 44 1.140 9 24.45 In PIT D180 TSP2 + 0.119m 0.020

338 A 7 45 0.980 10 26.78 In PIT D180 TSP11 + 0.256m 0.010

339 A 7 46 0.680 12 32.41 In PIT D180 TSP11 + 0.126m 0.020

340 A 7 48 0.770 4 13.14 In PIT D180 TSP2 + 0.260m 0.020

341 A 7 49 0.880 6 18.44 In PIT D180 TSP11 + 0.286m 0.010

342 A 7 53 0.860 6 17.44 In PIT D180 TSP11 + 0.252m 0.010

343 A 7 54 0.980 6 16.76 In PIT D180 TSP11 + 0.097m 0.030

344 A 7 55 2.580 4 14.16 In PIT D180 TSP11 + 0.193m 0.020

345 A 8 1 3.470 10 29.33 In PIT D180 TSP11 + 0.249m 0.010

346 A 8 2 0.900 3 12.67 In PIT D180 TSP5 + 0.578m 0.020

347 A 8 3 1.810 5 16.14 In PIT D180 TSP11 + 0.191m 0.020

348 A 8 4 0.710 5 16.77 In PIT D180 TSP11 + 0.355m 0.010

349 A 8 5 1.550 9 26.90 In PIT D180 TSP8 + 0.521m 0.010

350 A 8 6 0.690 7 20.99 In PIT D180 TSP7 + 0.283m 0.040

351 A 8 7 2.410 4 13.79 In PIT D180 TSP10 + 0.382m 0.030

352 A 8 8 1.080 6 18.45 In PIT D180 TSP5 + 0.537m 0.020

353 A 8 11 3.020 14 37.40 In PIT D180 TSP11 + 0.362m 0.010

354 A 8 13 3.810 5 16.08 In PIT D180 TSP11 + 0.313m 0.020

355 A 8 14 0.740 6 19.36 In PIT D180 TSP6 + 0.312m 0.030

356 A 8 16 1.420 6 19.35 In PIT D180 TSP9 + 0.746m 0.020

357 A 8 17 1.000 9 24.87 In PIT D180 TSP11 + 0.284m 0.020

358 A 8 19 1.630 7 21.46 In PIT D180 TSP6 + 0.213m 0.010

