ID,Zone,Row,Col,Volts,Deg.,Depth,Side,Eval,Channel,Location,Extent
367,A,8,31.0,0.9,4.0,12.37,In,PIT,D180,TSP4+0.093m,0.03
368,A,8,32.0,1.09,9.0,24.63,In,PIT,D180,TSP3+0.141m,0.03
369,A,8,35.0,0.84,8.0,21.84,In,PIT,D180,TSP11+0.230m,0.01
370,A,8,38.0,1.7,9.0,24.46,In,PIT,D180,TSP11+0.229m,0.02
371,A,8,40.0,0.8,5.0,14.48,In,PIT,D180,TSP10+0.467m,0.02
372,A,8,41.0,0.86,9.0,24.55,In,PIT,D180,TSP11+0.326m,0.01
373,A,8,43.0,0.99,9.0,24.09,In,PIT,D180,TSP11+0.095m,0.02
374,A,8,45.0,0.73,10.0,28.15,In,PIT,D180,TSP5+0.113m,0.04
375,A,8,47.0,0.75,5.0,14.77,In,PIT,D180,TSP11+0.232m,0.01
376,A,8,50.0,0.98,8.0,23.39,In,PIT,D180,TSP10+0.325m,0.02
377,A,8,52.0,3.17,9.0,25.00,In,PIT,D180,TSP10+0.183m,0.01
378,A,8,53.0,3.34,7.0,19.64,In,PIT,D180,TSP11+0.197m,0.01
379,A,8,54.0,1.0,7.0,20.82,In,PIT,D180,TSP9+0.514m,0.03
380,A,8,55.0,1.41,6.0,16.98,In,PIT,D180,TSP11+0.252m,0.01
381,A,8,56.0,1.0,7.0,19.08,In,PIT,D180,TSP2+0.428m,0.03
382,A,9,1.0,0.97,8.0,22.65,In,PIT,D180,TSP6+0.286m,0.02
383,A,9,2.0,1.06,5.0,17.02,In,PIT,D180,TSP10+0.300m,0.03
384,A,9,3.0,1.08,8.0,22.35,In,PIT,D180,TSP11+0.170m,0.01
385,A,9,4.0,0.78,6.0,19.22,In,PIT,D180,TSP11+0.371m,0.01
386,A,9,6.0,2.51,8.0,24.02,In,PIT,D180,TSP11+0.347m,0.02
387,A,9,7.0,1.6,9.0,26.58,In,PIT,D180,TSP11+0.212m,0.02
388,A,9,8.0,1.0,15.0,41.04,In,PIT,D180,TSP10+0.472m,0.01
389,A,9,12.0,1.43,3.0,12.40,In,PIT,D180,TSP10+0.370m,0.03
390,A,9,13.0,1.25,8.0,23.08,In,PIT,D180,TSP10+0.123m,0.02
391,A,9,14.0,1.16,3.0,10.61,In,PIT,D180,TSP11+0.162m,0.02
392,A,9,15.0,0.87,9.0,25.65,In,PIT,D180,TSP6+0.159m,0.03
393,A,9,16.0,1.59,3.0,12.33,In,PIT,D180,TSP11+0.348m,0.01
394,A,9,17.0,1.36,5.0,16.94,In,PIT,D180,TSP11+0.440m,0.02
395,A,9,18.0,1.07,6.0,19.74,In,PIT,D180,TSP8+0.484m,0.02
396,A,9,19.0,1.12,5.0,16.07,In,PIT,D180,TSP2+0.371m,0.05
397,A,9,20.0,0.84,6.0,18.38,In,PIT,D180,TSP11+0.164m,0.01
398,A,9,21.0,0.84,9.0,25.82,In,PIT,D180,TSP8+0.228m,0.01
399,A,9,22.0,0.6,6.0,18.00,In,PIT,D180,TSP6+0.307m,0.02
400,A,9,23.0,1.62,8.0,24.42,In,PIT,D180,TSP11+0.422m,0.02
401,A,9,24.0,1.41,3.0,12.68,In,PIT,D180,TSP11+0.065m,0.02
402,A,9,25.0,0.96,6.0,18.89,In,PIT,D180,TSP11+0.076m,0.02
403,A,9,26.0,1.54,5.0,16.55,In,PIT,D180,TSP11+0.328m,0.02
404,A,9,28.0,0.65,5.0,17.29,In,PIT,D180,TSP10+0.408m,0.02
405,A,9,29.0,2.16,14.0,22.62,In,PIT,MIX1,TSP2+0.012m,0.02
406,A,9,30.0,0.93,7.0,22.03,In,PIT,D180,TSP11+0.331m,0.01
407,A,9,31.0,0.76,5.0,14.26,In,PIT,D180,TSP11+0.083m,0.01
408,A,9,32.0,1.21,5.0,15.80,In,PIT,D180,TSP10+0.321m,0.02
409,A,9,33.0,1.11,5.0,15.36,In,PIT,D180,TSP9+0.410m,0.02
410,A,9,34.0,1.79,9.0,24.95,In,PIT,D180,TSP6+0.323m,0.01
411,A,9,35.0,0.95,8.0,22.64,In,PIT,D180,TSP11+0.168m,0.01
412,A,9,37.0,2.24,11.0,30.69,In,PIT,D180,TSP11+0.268m,0.01
413,A,9,40.0,0.8,7.0,19.55,In,PIT,D180,TSP6+0.355m,0.03
512,A,12,8.0,1.88,8.0,22.48,In,PIT,D180,TSP8+0.397m,0.02
513,A,12,9.0,0.93,4.0,13.66,In,PIT,D180,TSP11+0.284m,0.01
514,A,12,10.0,1.78,8.0,22.38,In,PIT,D180,TSP11+0.248m,0.03
515,A,12,12.0,0.75,6.0,17.96,In,PIT,D180,TSP5+0.492m,0.02
516,A,12,13.0,1.56,9.0,25.58,In,PIT,D180,TSP11+0.135m,0.01
517,A,12,14.0,1.51,6.0,19.17,In,PIT,D180,TSP11+0.192m,0.01
518,A,12,15.0,1.68,4.0,15.10,In,PIT,D180,TSP4+0.137m,0.03
519,A,12,16.0,1.51,8.0,23.07,In,PIT,D180,TSP11+0.154m,0.01
520,A,12,18.0,0.95,7.0,19.97,In,PIT,D180,TSP8+0.256m,0.02
521,A,12,21.0,1.11,4.0,14.12,In,PIT,D180,TSP5+0.245m,0.02
522,A,12,22.0,2.02,8.0,22.39,In,PIT,D180,TSP2+0.230m,0.02
523,A,12,23.0,1.16,7.0,21.75,In,PIT,D180,TSP2+0.270m,0.02
524,A,12,24.0,1.15,6.0,18.24,In,PIT,D180,TSP11+0.180m,0.01
525,A,12,26.0,0.72,5.0,16.46,In,PIT,D180,TSP11+0.269m,0.01
414,A,9,41.0,4.48,8.0,23.41,In,PIT,D180,TSP11+0.153m,0.01
415,A,9,43.0,0.7,7.0,20.03,In,PIT,D180,TSP6+0.217m,0.03
416,A,9,44.0,2.31,9.0,26.12,In,PIT,D180,TSP6+0.288m,0.03
417,A,9,45.0,0.84,10.0,26.35,In,PIT,D180,TSP11+0.282m,0.01
418,A,9,47.0,1.38,13.0,35.71,In,PIT,D180,TSP11+0.117m,0.01
419,A,9,48.0,1.35,4.0,13.48,In,PIT,D180,TSP6+0.365m,0.04
420,A,9,50.0,1.52,7.0,20.41,In,PIT,D180,TSP11+0.376m,0.03
421,A,9,51.0,1.11,8.0,22.88,In,PIT,D180,TSP11+0.041m,0.01
422,A,9,54.0,1.76,10.0,27.21,In,PIT,D180,TSP11+0.320m,0.01
423,A,9,55.0,0.57,7.0,20.20,In,PIT,D180,TSP11+0.143m,0.01
424,A,10,1.0,1.31,9.0,25.19,In,PIT,D180,TSP6+0.143m,0.01
425,A,10,2.0,1.01,5.0,15.16,In,PIT,D180,TSP11+0.119m,0.02
426,A,10,5.0,1.02,9.0,25.18,In,PIT,D180,TSP11+0.051m,0.01
427,A,10,6.0,1.88,7.0,20.23,In,PIT,D180,TSP11+0.104m,0.01
428,A,10,7.0,1.21,6.0,19.67,In,PIT,D180,TSP6+0.344m,0.02
429,A,10,8.0,0.7,3.0,12.31,In,PIT,D180,TSP8+0.229m,0.01
430,A,10,10.0,2.83,10.0,29.41,In,PIT,D180,TSP11+0.228m,0.02
431,A,10,11.0,0.94,5.0,16.50,In,PIT,D180,TSP11+0.461m,0.01
432,A,10,13.0,0.93,3.0,12.37,In,PIT,D180,TSP4+0.430m,0.02
433,A,10,14.0,1.32,3.0,11.98,In,PIT,D180,TSP10+0.069m,0.01
434,A,10,16.0,1.08,7.0,21.97,In,PIT,D180,TSP3+0.089m,0.02
435,A,10,17.0,0.96,9.0,25.88,In,PIT,D180,TSP1+0.574m,0.03
436,A,10,18.0,0.85,7.0,20.48,In,PIT,D180,TSP11+0.346m,0.01
437,A,10,19.0,1.18,8.0,22.50,In,PIT,D180,TSP9+0.260m,0.02
438,A,10,20.0,1.44,6.0,18.82,In,PIT,D180,TSP11+0.365m,0.02
439,A,10,21.0,5.36,15.0,39.91,In,PIT,D180,TSP11+0.295m,0.02
440,A,10,22.0,0.76,6.0,19.17,In,PIT,D180,TSP8+0.486m,0.01
441,A,10,23.0,2.41,9.0,24.81,In,PIT,D180,TSP11+0.221m,0.02
442,A,10,24.0,1.84,6.0,18.64,In,PIT,D180,TSP11+0.410m,0.02
443,A,10,26.0,1.06,5.0,16.61,In,PIT,D180,TSP11+0.225m,0.01
444,A,10,27.0,0.94,7.0,21.53,In,PIT,D180,TSP9+0.182m,0.01
445,A,10,28.0,0.83,5.0,17.42,In,PIT,D180,TSP11+0.158m,0.02
446,A,10,33.0,1.11,4.0,12.34,In,PIT,D180,TSP11+0.266m,0.01
447,A,10,35.0,1.23,9.0,25.68,In,PIT,D180,TSP11+0.128m,0.01
448,A,10,36.0,0.7,8.0,22.41,In,PIT,D180,TSP4+0.126m,0.02
449,A,10,37.0,1.47,9.0,25.34,In,PIT,D180,TSP10+0.410m,0.01
450,A,10,38.0,3.29,5.0,15.77,In,PIT,D180,TSP11+0.199m,0.01
451,A,10,39.0,0.78,6.0,17.52,In,PIT,D180,TSP10+0.132m,0.02
452,A,10,41.0,1.01,7.0,19.83,In,PIT,D180,TSP3+0.412m,0.02
453,A,10,42.0,1.33,4.0,13.56,In,PIT,D180,TSP11+0.126m,0.02
454,A,10,43.0,0.75,7.0,20.21,In,PIT,D180,TSP8+1.178m,0.01
455,A,10,44.0,1.2,15.0,38.47,In,PIT,D180,TSP8+0.241m,0.04
456,A,10,45.0,0.51,12.0,32.76,In,PIT,D180,TSP8+0.133m,0.02
457,A,10,47.0,1.64,7.0,19.33,In,PIT,D180,TSP11+0.288m,0.02
458,A,10,48.0,1.42,3.0,10.79,In,PIT,D180,TSP4+0.295m,0.02
459,A,10,49.0,1.78,6.0,17.43,In,PIT,D180,TSP11+0.107m,0.01
460,A,10,50.0,0.86,4.0,13.04,In,PIT,D180,TSP11+0.183m,0.01
461,A,10,51.0,1.34,9.0,23.95,In,PIT,D180,TSP11+0.098m,0.01
462,A,10,52.0,1.48,6.0,18.25,In,PIT,D180,TSP11+0.236m,0.01
463,A,10,53.0,0.86,7.0,19.09,In,PIT,D180,TSP11+0.317m,0.01
464,A,10,54.0,0.91,6.0,17.25,In,PIT,D180,TSP7+0.551m,0.03
465,A,11,1.0,0.62,7.0,20.99,In,PIT,D180,TSP9+0.164m,0.01
466,A,11,2.0,1.36,2.0,10.06,In,PIT,D180,TSP5+0.284m,0.04
467,A,11,3.0,0.74,3.0,11.52,In,PIT,D180,TSP9+0.240m,0.02
468,A,11,4.0,0.97,7.0,20.07,In,PIT,D180,TSP4+0.481m,0.02
469,A,11,6.0,0.95,8.0,22.66,In,PIT,D180,TSP11+0.257m,0.02
470,A,11,7.0,1.81,4.0,15.05,In,PIT,D180,TSP11+0.177m,0.01
471,A,11,8.0,1.9,5.0,15.19,In,PIT,D180,TSP7+0.353m,0.02
472,A,11,9.0,0.95,6.0,17.80,In,PIT,D180,TSP11+0.277m,0.02
473,A,11,10.0,1.71,2.0,9.97,In,PIT,D180,TSP11+0.070m,0.02
474,A,11,11.0,1.59,5.0,15.65,In,PIT,D180,TSP11+0.258m,0.01
475,A,11,12.0,1.01,6.0,19.32,In,PIT,D180,TSP11+0.467m,0.02
476,A,11,13.0,1.05,3.0,12.18,In,PIT,D180,TSP5+0.372m,0.03
477,A,11,14.0,1.43,9.0,26.39,In,PIT,D180,TSP5+0.656m,0.03
478,A,11,15.0,1.16,6.0,19.76,In,PIT,D180,TSP7+0.449m,0.03
479,A,11,16.0,0.48,6.0,17.64,In,PIT,D180,TSP10+0.398m,0.02
480,A,11,17.0,0.87,3.0,12.08,In,PIT,D180,TSP3+0.583m,0.02
481,A,11,18.0,2.0,8.0,24.41,In,PIT,D180,TSP11+0.076m,0.02
482,A,11,19.0,1.16,5.0,16.05,In,PIT,D180,TSP9+0.278m,0.03
483,A,11,21.0,1.34,11.0,30.97,In,PIT,D180,TSP3+0.264m,0.02
484,A,11,22.0,2.36,8.0,22.39,In,PIT,D180,TSP10+0.735m,0.02
485,A,11,23.0,0.72,4.0,14.08,In,PIT,D180,TSP11+0.270m,0.01
486,A,11,24.0,0.75,7.0,20.80,In,PIT,D180,TSP4+0.092m,0.02
487,A,11,25.0,0.93,3.0,12.00,In,PIT,D180,TSP7+0.309m,0.01
488,A,11,26.0,1.05,8.0,23.87,In,PIT,D180,TSP8+0.563m,0.01
489,A,11,27.0,0.57,3.0,12.68,In,PIT,D180,TSP2+0.225m,0.01
490,A,11,28.0,1.85,6.0,17.70,In,PIT,D180,TSP11+0.375m,0.03
491,A,11,30.0,1.05,11.0,30.66,In,PIT,D180,TSP11+0.165m,0.02
492,A,11,31.0,1.45,9.0,25.78,In,PIT,D180,TSP11+0.226m,0.01
493,A,11,32.0,1.67,6.0,18.18,In,PIT,D180,TSP11+0.273m,0.02
494,A,11,33.0,1.78,9.0,24.82,In,PIT,D180,TSP8+0.354m,0.01
495,A,11,36.0,1.26,9.0,26.02,In,PIT,D180,TSP8+0.190m,0.02
496,A,11,38.0,0.9,9.0,24.11,In,PIT,D180,TSP10+0.194m,0.02
497,A,11,39.0,0.56,8.0,23.16,In,PIT,D180,TSP10+0.501m,0.02
498,A,11,42.0,1.0,8.0,21.70,In,PIT,D180,TSP10+0.939m,0.03
499,A,11,43.0,0.75,7.0,20.40,In,PIT,D180,TSP11+0.048m,0.01
500,A,11,44.0,2.45,14.0,36.19,In,PIT,D180,TSP11+0.208m,0.02
501,A,11,45.0,2.35,10.0,26.45,In,PIT,D180,TSP11+0.221m,0.01
502,A,11,46.0,2.29,8.0,22.67,In,PIT,D180,TSP11+0.274m,0.02
503,A,11,47.0,1.02,8.0,21.45,In,PIT,D180,TSP3+0.458m,0.03
504,A,11,50.0,1.2,11.0,31.08,In,PIT,D180,TSP11+0.273m,0.01
505,A,11,51.0,0.47,8.0,22.24,In,PIT,D180,TSP11+0.250m,0.01
506,A,11,52.0,1.39,7.0,20.94,In,PIT,D180,TSP11+0.244m,0.02
507,A,12,1.0,0.83,3.0,11.40,In,PIT,D180,TSP5+0.140m,0.01
508,A,12,3.0,1.29,7.0,20.12,In,PIT,D180,TSP4+0.106m,0.03
509,A,12,4.0,1.02,4.0,12.82,In,PIT,D180,TSP11+0.337m,0.02
510,A,12,5.0,1.04,7.0,21.01,In,PIT,D180,TSP5+0.564m,0.02
511,A,12,6.0,1.72,9.0,26.69,In,PIT,D180,TSP11+0.330m,0.03
526,A,12,27.0,0.74,3.0,11.36,In,PIT,D180,TSP11+0.328m,0.02
527,A,12,28.0,1.9,4.0,13.61,In,PIT,D180,TSP11+0.223m,0.01
528,A,12,30.0,1.39,10.0,27.78,In,PIT,D180,TSP2+0.114m,0.03
529,A,12,31.0,0.98,5.0,14.63,In,PIT,D180,TSP9+0.503m,0.03
530,A,12,32.0,0.61,6.0,18.19,In,PIT,D180,TSP11+0.200m,0.01
531,A,12,33.0,1.34,6.0,17.44,In,PIT,D180,TSP10+0.288m,0.01
532,A,12,34.0,1.54,9.0,25.74,In,PIT,D180,TSP11+0.162m,0.01
533,A,12,36.0,1.32,13.0,35.07,In,PIT,D180,TSP11+0.153m,0.02
534,A,12,41.0,0.98,5.0,15.60,In,PIT,D180,TSP11+0.036m,0.02
535,A,12,42.0,0.7,6.0,18.71,In,PIT,D180,TSP11+0.198m,0.01
536,A,12,44.0,1.4,9.0,25.46,In,PIT,D180,TSP11+0.263m,0.01
537,A,12,47.0,0.82,7.0,20.40,In,PIT,D180,TSP10+0.148m,0.01
538,A,12,48.0,1.06,6.0,18.41,In,PIT,D180,TSP11+0.083m,0.02
539,A,12,50.0,0.55,9.0,26.22,In,PIT,D180,TSP11+0.167m,0.01
540,A,12,51.0,0.7,6.0,18.59,In,PIT,D180,TSP7+0.545m,0.02
541,A,12,52.0,0.93,8.0,22.92,In,PIT,D180,TSP11+0.074m,0.01
542,A,12,54.0,1.01,8.0,21.57,In,PIT,D180,TSP6+0.300m,0.01
543,A,12,55.0,0.94,13.0,34.19,In,PIT,D180,TSP6+0.052m,0.01
544,A,12,56.0,0.91,6.0,16.77,In,PIT,D180,TSP11+0.640m,0.02
545,A,13,1.0,0.6,4.0,14.20,In,PIT,D180,TSP5+0.528m,0.01
546,A,13,2.0,1.05,9.0,25.23,In,PIT,D180,TSP1+0.632m,0.02
547,A,13,4.0,1.06,4.0,13.95,In,PIT,D180,TSP11+0.102m,0.02
548,A,13,5.0,0.76,7.0,20.38,In,PIT,D180,TSP10+0.092m,0.02
549,A,13,10.0,1.21,5.0,15.20,In,PIT,D180,TSP7+0.037m,0.02
550,A,13,12.0,1.22,27.0,69.57,In,PIT,D180,TSP11+0.245m,0.01
551,A,13,13.0,1.71,9.0,26.18,In,PIT,D180,TSP5+0.405m,0.02
552,A,13,14.0,0.97,5.0,15.24,In,PIT,D180,TSP4+0.125m,0.02
553,A,13,15.0,2.01,10.0,28.18,In,PIT,D180,TSP10+0.469m,0.01
554,A,13,16.0,1.1,6.0,19.71,In,PIT,D180,TSP6+0.086m,0.02
555,A,13,18.0,1.52,8.0,23.19,In,PIT,D180,TSP3+0.188m,0.02
556,A,13,19.0,1.33,7.0,21.59,In,PIT,D180,TSP11+0.411m,0.02
557,A,13,20.0,0.97,8.0,22.45,In,PIT,D180,TSP3+0.054m,0.04
558,A,13,22.0,1.01,6.0,19.58,In,PIT,D180,TSP2+0.311m,0.03
559,A,13,23.0,0.75,5.0,16.88,In,PIT,D180,TSP10+0.433m,0.02
560,A,13,25.0,3.52,14.0,37.43,In,PIT,D180,TSP10+0.507m,0.02
561,A,13,26.0,1.26,5.0,17.22,In,PIT,D180,TSP11+0.079m,0.02
562,A,13,28.0,1.14,5.0,16.04,In,PIT,D180,TSP11+0.161m,0.01
563,A,13,29.0,0.94,3.0,11.75,In,PIT,D180,TSP11+0.317m,0.01
564,A,13,30.0,0.62,8.0,23.96,In,PIT,D180,TSP10+0.487m,0.02
565,A,13,31.0,1.08,6.0,18.01,In,PIT,D180,TSP5+0.212m,0.02
566,A,13,32.0,1.28,6.0,19.47,In,PIT,D180,TSP11+0.195m,0.01
567,A,13,34.0,1.41,6.0,19.20,In,PIT,D180,TSP11+0.190m,0.02
568,A,13,36.0,1.77,7.0,21.59,In,PIT,D180,TSP11+0.192m,0.03
569,A,13,38.0,0.95,6.0,18.47,In,PIT,D180,TSP10+0.491m,0.02
570,A,13,39.0,1.13,5.0,17.71,In,PIT,D180,TSP11+0.293m,0.01
571,A,13,40.0,1.04,3.0,11.30,In,PIT,D180,TSP11+0.298m,0.02
572,A,13,41.0,0.91,8.0,23.03,In,PIT,D180,TSP8+0.202m,0.02
573,A,13,42.0,2.35,11.0,30.75,In,PIT,D180,TSP10+0.385m,0.02
574,A,13,43.0,1.22,5.0,16.69,In,PIT,D180,TSP3+0.400m,0.01
575,A,13,44.0,1.01,4.0,14.94,In,PIT,D180,TSP6+0.107m,0.01
576,A,13,46.0,1.03,4.0,14.02,In,PIT,D180,TSP6+0.096m,0.03
577,A,13,48.0,0.8,7.0,20.95,In,PIT,D180,TSP11+0.103m,0.01
578,A,13,49.0,0.75,4.0,13.28,In,PIT,D180,TSP2+0.180m,0.04
579,A,13,50.0,1.14,7.0,20.67,In,PIT,D180,TSP11+0.366m,0.02
580,A,13,51.0,0.78,5.0,17.67,In,PIT,D180,TSP11+0.045m,0.02
581,A,13,52.0,0.77,7.0,22.07,In,PIT,D180,TSP6+0.133m,0.02
582,A,13,53.0,1.06,4.0,15.32,In,PIT,D180,TSP11+0.066m,0.02
583,A,13,55.0,1.33,4.0,15.45,In,PIT,D180,TSP10+0.565m,0.02
584,A,13,56.0,1.13,4.0,14.61,In,PIT,D180,TSP2+0.172m,0.03
585,A,14,2.0,1.04,3.0,12.65,In,PIT,D180,TSP1+0.630m,0.01
586,A,14,6.0,3.2,5.0,16.21,In,PIT,D180,TSP7+0.390m,0.03
587,A,14,9.0,0.79,9.0,24.99,In,PIT,D180,TSP6+0.324m,0.02
588,A,14,10.0,1.74,6.0,18.62,In,PIT,D180,TSP1+0.738m,0.01
589,A,14,12.0,1.58,4.0,13.91,In,PIT,D180,TSP10+0.611m,0.02
590,A,14,15.0,1.18,3.0,11.69,In,PIT,D180,TSP11+0.317m,0.03
591,A,14,17.0,0.89,5.0,16.08,In,PIT,D180,TSP3+0.239m,0.03
592,A,14,18.0,1.11,3.0,12.17,In,PIT,D180,TSP11+0.146m,0.03
593,A,14,20.0,2.18,9.0,25.95,In,PIT,D180,TSP11+0.220m,0.02
594,A,14,21.0,0.72,9.0,25.91,In,PIT,D180,TSP6+0.166m,0.02
595,A,14,22.0,1.12,6.0,18.13,In,PIT,D180,TSP11+0.318m,0.01
596,A,14,23.0,0.94,7.0,20.40,In,PIT,D180,TSP2+0.262m,0.01
597,A,14,24.0,0.94,6.0,18.71,In,PIT,D180,TSP11+0.369m,0.02
598,A,14,25.0,1.01,5.0,17.26,In,PIT,D180,TSP11+0.314m,0.02
599,A,14,26.0,0.88,4.0,14.57,In,PIT,D180,TSP4+0.278m,0.02
600,A,14,28.0,0.87,6.0,17.83,In,PIT,D180,TSP11+0.065m,0.02
601,A,14,30.0,0.96,7.0,21.56,In,PIT,D180,TSP6+0.321m,0.02
602,A,14,32.0,1.92,7.0,21.29,In,PIT,D180,TSP11+0.231m,0.02
603,A,14,33.0,2.66,5.0,16.30,In,PIT,D180,TSP3+0.059m,0.02
604,A,14,35.0,1.93,7.0,21.29,In,PIT,D180,TSP5+0.285m,0.02
605,A,14,38.0,1.36,8.0,22.96,In,PIT,D180,TSP11+0.219m,0.02
606,A,14,40.0,1.19,3.0,12.19,In,PIT,D180,TSP1+0.395m,0.04
607,A,14,41.0,1.1,5.0,15.99,In,PIT,D180,TSP10+0.306m,0.02
608,A,14,42.0,1.19,8.0,22.98,In,PIT,D180,TSP3+0.180m,0.04
609,A,14,43.0,1.02,3.0,11.74,In,PIT,D180,TSP4+0.060m,0.03
610,A,14,44.0,0.98,4.0,14.73,In,PIT,D180,TSP11+0.313m,0.03
611,A,14,46.0,1.53,6.0,18.76,In,PIT,D180,TSP11+0.144m,0.01
612,A,14,47.0,0.92,5.0,17.03,In,PIT,D180,TSP9+0.119m,0.02
613,A,14,48.0,0.81,6.0,18.42,In,PIT,D180,TSP4+0.078m,0.03
614,A,14,49.0,0.75,4.0,14.50,In,PIT,D180,TSP8+0.149m,0.02
615,A,14,53.0,3.43,3.0,11.21,In,PIT,D180,TSP11+0.084m,0.02
616,A,14,57.0,0.45,5.0,16.13,In,PIT,D180,TSP7+0.043m,0.01
617,A,15,1.0,1.61,4.0,14.81,In,PIT,D180,TSP8+0.104m,0.02
618,A,15,2.0,4.79,11.0,30.57,In,PIT,D180,TSP9+0.070m,0.02
619,A,15,3.0,1.07,11.0,30.91,In,PIT,D180,TSP11+0.294m,0.02
620,A,15,4.0,1.04,4.0,14.88,In,PIT,D180,TSP3+0.065m,0.02
621,A,15,10.0,0.95,3.0,11.89,In,PIT,D180,TSP11+0.286m,0.02
622,A,15,11.0,0.75,8.0,23.98,In,PIT,D180,TSP8+0.297m,0.02
623,A,15,16.0,0.78,8.0,22.44,In,PIT,D180,TSP4+0.555m,0.02
624,A,15,17.0,1.22,8.0,24.22,In,PIT,D180,TSP11+0.093m,0.04
625,A,15,18.0,1.51,6.0,18.45,In,PIT,D180,TSP5+0.226m,0.04
626,A,15,20.0,0.88,3.0,11.48,In,PIT,D180,TSP8+0.335m,0.03
627,A,15,21.0,1.56,7.0,20.41,In,PIT,D180,TSP11+0.387m,0.02
628,A,15,22.0,0.72,8.0,24.23,In,PIT,D180,TSP3+0.087m,0.02
629,A,15,24.0,0.64,7.0,20.27,In,PIT,D180,TSP5+0.632m,0.02
630,A,15,26.0,1.76,3.0,11.88,In,PIT,D180,TSP2+0.401m,0.02
631,A,15,28.0,0.89,5.0,17.05,In,PIT,D180,TSP7+0.050m,0.02
632,A,15,29.0,1.11,7.0,20.53,In,PIT,D180,TSP11+0.125m,0.01
633,A,15,30.0,1.23,4.0,14.69,In,PIT,D180,TSP11+0.213m,0.01
634,A,15,31.0,0.92,4.0,13.59,In,PIT,D180,TSP9+0.285m,0.04
635,A,15,32.0,1.18,3.0,11.31,In,PIT,D180,TSP11+0.163m,0.01
636,A,15,33.0,1.09,8.0,24.37,In,PIT,D180,TSP2+0.324m,0.02
637,A,15,35.0,1.41,5.0,16.52,In,PIT,D180,TSP11+0.177m,0.01
638,A,15,36.0,1.2,9.0,26.22,In,PIT,D180,TSP2+0.158m,0.03
639,A,15,38.0,0.98,5.0,16.52,In,PIT,D180,TSP3+0.577m,0.02
640,A,15,39.0,0.87,4.0,15.08,In,PIT,D180,TSP1+0.705m,0.01
641,A,15,40.0,2.21,8.0,24.09,In,PIT,D180,TSP6+0.330m,0.02
642,A,15,41.0,0.9,10.0,27.79,In,PIT,D180,TSP11+0.042m,0.01
643,A,15,42.0,2.95,6.0,19.62,In,PIT,D180,TSP4+0.036m,0.02
644,A,15,44.0,1.03,3.0,11.32,In,PIT,D180,TSP10+0.046m,0.03
645,A,15,45.0,0.97,14.0,38.11,In,PIT,D180,TSP6+0.144m,0.02
646,A,15,47.0,0.77,3.0,11.46,In,PIT,D180,TSP11+0.130m,0.02
647,A,15,48.0,0.71,4.0,15.36,In,PIT,D180,TSP10+0.238m,0.02
648,A,15,51.0,1.13,3.0,12.67,In,PIT,D180,TSP11+0.194m,0.02
649,A,15,54.0,1.19,3.0,11.82,In,PIT,D180,TSP7+0.224m,0.02
650,A,15,57.0,0.82,10.0,27.53,In,PIT,D180,TSP11+0.280m,0.01
651,A,16,1.0,0.79,7.0,21.62,In,PIT,D180,TSP10+0.416m,0.02
652,A,16,2.0,1.87,2.0,10.11,In,PIT,D180,TSP11+0.196m,0.03
653,A,16,4.0,0.75,5.0,17.12,In,PIT,D180,TSP6+0.303m,0.02
654,A,16,7.0,0.99,8.0,23.68,In,PIT,D180,TSP5+0.519m,0.03
655,A,16,10.0,0.91,4.0,13.17,In,PIT,D180,TSP5+0.445m,0.01
656,A,16,12.0,1.45,4.0,14.51,In,PIT,D180,TSP4+0.282m,0.02
657,A,16,13.0,0.68,7.0,20.30,In,PIT,D180,TSP6+0.147m,0.01
658,A,16,14.0,1.39,6.0,18.35,In,PIT,D180,TSP8+0.440m,0.02
659,A,16,15.0,0.67,8.0,23.29,In,PIT,D180,TSP8+0.207m,0.02
660,A,16,16.0,2.01,12.0,32.93,In,PIT,D180,TSP9+0.092m,0.01
661,A,16,17.0,2.04,10.0,27.49,In,PIT,D180,TSP11+0.147m,0.02
662,A,16,18.0,2.76,9.0,25.00,In,PIT,D180,TSP11+0.195m,0.02
663,A,16,19.0,1.23,6.0,18.60,In,PIT,D180,TSP8+0.372m,0.02
664,A,16,20.0,0.95,7.0,20.13,In,PIT,D180,TSP9+0.239m,0.02
665,A,16,21.0,1.02,5.0,15.70,In,PIT,D180,TSP8+0.387m,0.03
666,A,16,22.0,1.33,6.0,18.86,In,PIT,D180,TSP1+0.430m,0.03
667,A,16,23.0,1.12,8.0,23.61,In,PIT,D180,TSP4+0.149m,0.02
668,A,16,24.0,1.61,7.0,21.38,In,PIT,D180,TSP6+0.180m,0.01
669,A,16,25.0,0.77,8.0,23.76,In,PIT,D180,TSP5+0.216m,0.03
670,A,16,26.0,1.36,7.0,20.87,In,PIT,D180,TSP4+0.290m,0.02
671,A,16,27.0,0.84,4.0,13.43,In,PIT,D180,TSP1+0.613m,0.02
672,A,16,28.0,1.77,5.0,15.36,In,PIT,D180,TSP9+0.397m,0.03
673,A,16,30.0,1.09,11.0,29.59,In,PIT,D180,TSP10+0.586m,0.02
674,A,16,32.0,1.29,3.0,11.26,In,PIT,D180,TSP5+0.106m,0.02
675,A,16,33.0,1.57,2.0,10.47,In,PIT,D180,TSP5+0.417m,0.02
676,A,16,35.0,1.7,4.0,13.23,In,PIT,D180,TSP11+0.036m,0.01
